Generation,Boltzmann average,Boltzmann clones,Boltzmann diversity,Boltzmann max,Boltzmann parentsAvg,Boltzmann replacementAvg,
385,40.703,70.0,0.5,56.995,47.506,45.441
386,41.364,71.0,0.5166,56.995,46.420,48.700
387,41.041,79.0,0.4858,56.995,44.854,43.108
388,39.173,60.0,0.5483,56.995,45.209,45.446
389,41.295,83.0,0.4608,56.995,48.296,46.800
390,42.753,82.0,0.465,56.995,48.150,45.417
391,42.893,87.0,0.4391,56.995,49.080,46.547
392,43.822,90.0,0.4458,56.995,49.860,47.761
393,43.628,91.0,0.4516,56.995,46.205,50.541
394,42.121,78.0,0.4941,56.995,49.503,44.976
395,42.787,84.0,0.475,56.995,48.361,46.751
396,41.938,79.0,0.4875,56.995,45.760,46.587
397,41.934,83.0,0.4583,56.995,45.371,46.740
398,41.351,77.0,0.4625,56.995,47.815,46.813
399,43.295,93.0,0.4333,56.995,48.837,45.652
400,41.255,70.0,0.5191,56.995,44.398,48.009
401,41.012,71.0,0.4933,56.995,46.358,45.643
402,41.275,66.0,0.5116,56.995,45.530,43.816
403,40.632,71.0,0.5083,56.995,48.061,43.992
404,40.679,76.0,0.4825,56.995,47.242,44.957
405,40.406,68.0,0.525,56.995,43.770,44.361
406,40.190,76.0,0.4941,56.995,45.024,48.292
407,41.521,84.0,0.4583,56.995,48.837,45.700
408,41.931,72.0,0.5033,56.995,43.955,46.584
409,40.993,72.0,0.5016,56.995,47.074,45.768
410,41.702,85.0,0.4566,56.995,49.112,48.059
411,42.982,86.0,0.465,56.995,47.293,47.246
412,42.309,81.0,0.4508,56.995,49.738,45.979
413,42.350,81.0,0.4666,56.995,44.768,47.500
414,40.842,74.0,0.5016,56.995,47.257,44.259
415,40.630,68.0,0.5241,56.995,45.343,46.311
416,40.665,69.0,0.5141,56.995,42.926,46.958
417,40.677,81.0,0.4416,56.995,49.141,44.756
418,42.980,82.0,0.4741,56.995,46.694,46.983
419,41.174,76.0,0.4916,56.995,47.173,44.865
420,42.051,81.0,0.48,56.995,47.763,45.048
421,41.609,89.0,0.4391,56.995,45.403,46.884
